Time,LJSR,CSR,Density
32300.0,-20768.125,-310641.59375,1358.031372
32310.0,-24367.5,-306400.15625,1318.247437
32320.0,-21542.888672,-308709.65625,1275.086792
32330.0,-24008.193359,-308407.875,1357.001709
32340.0,-22182.578125,-303650.6875,1202.865356
32350.0,-21851.966797,-305888.5,1218.678345
32360.0,-22473.033203,-310970.8125,1376.911377
32370.0,-21980.888672,-309335.4375,1281.221802
32380.0,-23368.447266,-309535.84375,1331.55835
32390.0,-23072.427734,-311107.625,1390.22876
32400.0,-21763.947266,-308737.46875,1264.232422
32410.0,-23786.654297,-309366.0625,1380.690186
32420.0,-22971.757812,-305926.5625,1245.942749
32430.0,-21464.509766,-311912.46875,1387.469727
32440.0,-21527.451172,-306366.71875,1221.889893
32450.0,-20898.402344,-307813.0625,1240.869507
32460.0,-20847.130859,-310575.84375,1335.371704
32470.0,-20843.404297,-310972.0,1379.825439
32480.0,-23851.902344,-305619.5,1285.573975
32490.0,-21857.46875,-309274.125,1283.104736
32500.0,-23602.449219,-309294.625,1359.803101
32510.0,-21904.75,-306297.875,1225.778198
32520.0,-22442.46875,-310761.21875,1372.836182
32530.0,-22171.001953,-310967.53125,1306.442383
32540.0,-23227.492188,-307801.15625,1271.773804
32550.0,-22781.537109,-310965.03125,1408.031982
32560.0,-21777.009766,-307660.125,1252.792358
32570.0,-24299.289062,-308880.46875,1346.357788
32580.0,-22219.521484,-312147.875,1412.563599
32590.0,-23076.800781,-306490.71875,1255.636841
32600.0,-22501.283203,-311349.4375,1402.747314
32610.0,-22939.15625,-304227.15625,1219.487427
32620.0,-23826.779297,-306381.71875,1299.731567
32630.0,-22534.123047,-307479.75,1250.945923
32640.0,-20722.431641,-309230.40625,1277.9104
32650.0,-21338.451172,-311716.125,1354.794434
32660.0,-23023.544922,-309221.53125,1375.740967
32670.0,-22086.875,-309350.46875,1370.607056
32680.0,-20440.058594,-311013.96875,1386.751831
32690.0,-21106.837891,-310819.34375,1397.177734
32700.0,-24495.044922,-306919.4375,1362.57019
